node_id,timestamp_ms,tds_ppm,ph,turbidez_ntu,temp_agua_c,temp_ambiente_c,nivel_m,alerta,estado_mapek
nodo_chancay_01,527400000,208.9,7.49,11.0,15.0,16.5,1.18,false,0
nodo_chancay_01,527460000,225.8,7.44,21.5,15.2,16.2,1.21,false,0
nodo_chancay_01,527520000,230.6,7.44,11.4,15.0,16.0,1.18,false,0
nodo_chancay_01,527580000,227.2,7.44,14.8,15.3,15.3,1.16,false,0
nodo_chancay_01,527640000,218.4,7.5,21.7,15.1,15.6,1.18,false,0
nodo_chancay_01,527700000,211.8,7.37,13.3,15.2,16.4,1.17,false,0
nodo_chancay_01,527760000,224.9,7.27,19.0,15.4,16.2,1.24,false,0
nodo_chancay_01,527820000,239.0,7.37,18.5,15.0,16.0,1.21,false,0
nodo_chancay_01,527880000,242.6,7.22,12.6,15.1,15.6,1.12,false,0
nodo_chancay_01,527940000,241.9,7.28,13.6,15.1,15.2,1.19,false,0
nodo_chancay_01,528000000,221.8,7.55,8.2,15.1,16.6,1.23,false,0
nodo_chancay_01,528060000,218.5,7.28,1.0,14.7,15.8,1.22,false,0
nodo_chancay_01,528120000,235.0,7.27,11.1,14.6,15.9,1.18,false,0
nodo_chancay_01,528180000,236.4,7.46,16.2,15.1,15.7,1.23,false,0
nodo_chancay_01,528240000,234.0,7.48,8.9,15.1,15.7,1.19,false,0
nodo_chancay_01,528300000,209.9,7.22,18.1,15.3,16.1,1.18,false,0
nodo_chancay_01,528360000,221.3,7.41,12.8,15.0,15.4,1.18,false,0
nodo_chancay_01,528420000,229.7,7.34,20.0,15.6,16.3,1.24,false,0
nodo_chancay_01,528480000,234.9,7.42,9.6,15.1,16.1,1.2,false,0
nodo_chancay_01,528540000,237.7,7.36,14.7,14.9,15.7,1.18,false,0
nodo_chancay_01,528600000,231.4,7.25,9.0,15.2,15.8,1.17,false,0
nodo_chancay_01,528660000,233.3,7.34,5.5,14.8,16.5,1.19,false,0
nodo_chancay_01,528720000,230.8,7.45,13.7,15.0,16.1,1.18,false,0
nodo_chancay_01,528780000,236.9,7.58,9.0,14.7,16.1,1.17,false,0
nodo_chancay_01,528840000,233.1,7.43,14.7,14.8,15.7,1.19,false,0
nodo_chancay_01,528900000,230.7,7.35,17.1,15.3,15.6,1.21,false,0
nodo_chancay_01,528960000,227.3,7.27,7.7,15.3,16.1,1.3,false,0
nodo_chancay_01,529020000,230.8,7.37,19.2,15.1,16.0,1.19,false,0
nodo_chancay_01,529080000,234.8,7.35,9.0,14.9,16.1,1.2,false,0
nodo_chancay_01,529140000,232.7,7.42,11.4,15.1,16.6,1.17,false,0
nodo_chancay_01,529200000,233.8,7.38,11.7,15.1,16.1,1.26,false,0
nodo_chancay_01,529260000,243.4,7.44,16.1,15.0,15.5,1.2,false,0
nodo_chancay_01,529320000,232.7,7.35,17.8,14.4,16.1,1.21,false,0
nodo_chancay_01,529380000,223.5,7.56,17.6,14.9,15.9,1.21,false,0
nodo_chancay_01,529440000,238.8,7.45,11.5,15.0,16.1,1.28,false,0
nodo_chancay_01,529500000,216.3,7.32,17.7,15.1,15.9,1.23,false,0
nodo_chancay_01,529560000,219.2,7.49,19.3,15.3,16.7,1.21,false,0
nodo_chancay_01,529620000,233.4,7.27,12.0,15.2,15.8,1.2,false,0
nodo_chancay_01,529680000,235.2,7.3,7.2,14.8,16.2,1.2,false,0
nodo_chancay_01,529740000,217.5,7.31,13.3,15.2,15.9,1.18,false,0
nodo_chancay_01,529800000,226.2,7.52,20.7,15.3,15.8,1.19,false,0
nodo_chancay_01,529860000,223.9,7.37,23.7,15.0,16.8,1.23,false,0
nodo_chancay_01,529920000,225.1,7.33,4.3,15.1,16.5,1.18,false,0
nodo_chancay_01,529980000,239.4,7.41,16.3,15.0,16.0,1.19,false,0
nodo_chancay_01,530040000,237.1,7.44,16.8,14.9,15.7,1.19,false,0
nodo_chancay_01,530100000,229.8,7.55,22.3,15.1,16.4,1.18,false,0
nodo_chancay_01,530160000,224.5,7.24,15.8,15.1,16.4,1.21,false,0
nodo_chancay_01,530220000,216.5,7.52,15.9,15.0,16.0,1.2,false,0
nodo_chancay_01,530280000,244.2,7.18,13.2,15.0,15.6,1.17,false,0
nodo_chancay_01,530340000,235.9,7.48,10.2,15.2,16.7,1.18,false,0
nodo_chancay_01,530400000,222.9,7.51,12.2,15.0,15.8,1.19,false,0
nodo_chancay_01,530460000,237.2,7.51,17.0,15.1,16.5,1.17,false,0
nodo_chancay_01,530520000,229.3,7.45,9.1,15.4,16.6,1.16,false,0
nodo_chancay_01,530580000,227.1,7.28,21.0,14.6,16.5,1.17,false,0
nodo_chancay_01,530640000,234.4,7.46,16.3,14.9,16.1,1.19,false,0
nodo_chancay_01,530700000,222.6,7.28,7.2,15.2,16.7,1.18,false,0
nodo_chancay_01,530760000,226.6,7.3,16.3,15.0,16.2,1.21,false,0
nodo_chancay_01,530820000,231.2,7.34,12.2,14.8,15.9,1.23,false,0
nodo_chancay_01,530880000,225.0,7.35,23.3,15.1,16.0,1.17,false,0
nodo_chancay_01,530940000,236.7,7.41,7.1,15.4,16.0,1.17,false,0
nodo_chancay_01,531000000,248.7,7.32,14.4,15.1,16.6,1.22,false,0
nodo_chancay_01,531060000,222.5,7.42,10.8,15.0,16.6,1.2,false,0
nodo_chancay_01,531120000,213.3,7.25,18.5,15.2,16.2,1.23,false,0
nodo_chancay_01,531180000,210.0,7.39,19.7,15.4,17.1,1.19,false,0
nodo_chancay_01,531240000,228.5,7.36,8.1,14.7,15.7,1.21,false,0
nodo_chancay_01,531300000,223.4,7.49,15.9,15.2,15.8,1.23,false,0
nodo_chancay_01,531360000,232.1,7.5,23.6,15.1,16.3,1.19,false,0
nodo_chancay_01,531420000,231.3,7.37,19.4,15.3,16.1,1.14,false,0
nodo_chancay_01,531480000,214.0,7.19,22.8,15.4,16.3,1.27,false,0
nodo_chancay_01,531540000,211.9,7.24,16.8,14.9,16.7,1.23,false,0
nodo_chancay_01,531600000,233.0,7.5,8.2,14.9,17.3,1.18,false,0
nodo_chancay_01,531660000,231.4,7.38,6.9,15.0,16.3,1.18,false,0
nodo_chancay_01,531720000,225.7,7.56,12.2,14.9,16.3,1.14,false,0
nodo_chancay_01,531780000,213.4,7.48,11.5,14.8,16.5,1.22,false,0
nodo_chancay_01,531840000,234.7,7.42,23.6,14.8,17.2,1.19,false,0
nodo_chancay_01,531900000,242.7,7.4,25.0,14.8,16.5,1.25,false,0
nodo_chancay_01,531960000,232.8,7.28,18.4,14.8,16.7,1.18,false,0
nodo_chancay_01,532020000,221.5,7.33,18.1,14.9,16.5,1.16,false,0
nodo_chancay_01,532080000,230.4,7.43,10.6,15.1,16.8,1.17,false,0
nodo_chancay_01,532140000,216.3,7.36,17.6,14.7,16.7,1.22,false,0
nodo_chancay_01,532200000,240.6,7.44,7.9,14.9,17.2,1.14,false,0
nodo_chancay_01,532260000,230.8,7.49,9.4,14.7,17.1,1.23,false,0
nodo_chancay_01,532320000,212.3,7.37,22.5,15.2,16.6,1.18,false,0
nodo_chancay_01,532380000,227.0,7.35,16.5,14.8,16.4,1.21,false,0
nodo_chancay_01,532440000,234.6,7.3,18.6,15.0,17.3,1.14,false,0
nodo_chancay_01,532500000,226.7,7.47,2.7,14.9,16.2,1.15,false,0
nodo_chancay_01,532560000,227.2,7.47,12.7,15.1,16.7,1.22,false,0
nodo_chancay_01,532620000,217.8,7.61,12.4,14.9,16.9,1.18,false,0
nodo_chancay_01,532680000,235.7,7.41,20.4,14.7,16.7,1.22,false,0
nodo_chancay_01,532740000,223.5,7.38,19.7,15.1,16.5,1.18,false,0
nodo_chancay_01,532800000,208.4,7.44,19.4,15.0,16.7,1.18,false,0
nodo_chancay_01,532860000,226.3,7.36,15.6,15.1,16.7,1.16,false,0
nodo_chancay_01,532920000,239.8,7.3,22.1,14.7,17.4,1.2,false,0
nodo_chancay_01,532980000,226.1,7.4,11.0,15.1,16.9,1.18,false,0
nodo_chancay_01,533040000,247.4,7.44,13.6,14.8,17.7,1.22,false,0
nodo_chancay_01,533100000,234.3,7.44,23.7,15.2,16.6,1.25,false,0
nodo_chancay_01,533160000,233.4,7.43,15.5,15.1,16.1,1.21,false,0
nodo_chancay_01,533220000,228.7,7.5,21.4,15.4,16.4,1.25,false,0
nodo_chancay_01,533280000,229.3,7.44,12.7,15.2,16.8,1.19,false,0
nodo_chancay_01,533340000,227.4,7.42,15.6,14.9,16.8,1.25,false,0
nodo_chancay_01,533400000,227.0,7.26,20.3,15.0,16.2,1.27,false,0
nodo_chancay_01,533460000,235.3,7.41,21.7,15.2,16.9,1.19,false,0
nodo_chancay_01,533520000,220.6,7.37,14.6,14.9,16.9,1.18,false,0
nodo_chancay_01,533580000,219.2,7.28,8.1,15.0,16.5,1.17,false,0
nodo_chancay_01,533640000,218.8,7.44,10.4,15.1,16.8,1.16,false,0
nodo_chancay_01,533700000,250.5,7.44,13.1,15.0,17.2,1.19,false,0
nodo_chancay_01,533760000,235.3,7.43,17.4,15.0,17.2,1.2,false,0
nodo_chancay_01,533820000,233.0,7.45,11.2,15.1,16.8,1.18,false,0
nodo_chancay_01,533880000,219.4,7.4,17.3,15.1,17.0,1.24,false,0
nodo_chancay_01,533940000,236.2,7.37,16.5,15.3,17.4,1.2,false,0
nodo_chancay_01,534000000,228.8,7.57,12.7,15.1,17.5,1.24,false,0
nodo_chancay_01,534060000,232.1,7.4,5.6,15.0,17.4,1.21,false,0
nodo_chancay_01,534120000,220.2,7.14,17.5,15.5,17.2,1.24,false,0
nodo_chancay_01,534180000,231.6,7.15,6.5,15.0,16.5,1.16,false,0
nodo_chancay_01,534240000,225.8,7.51,19.2,14.9,16.1,1.23,false,0
nodo_chancay_01,534300000,222.3,7.21,25.8,15.2,17.0,1.21,false,0
nodo_chancay_01,534360000,237.3,7.34,15.1,15.1,18.0,1.19,false,0
nodo_chancay_01,534420000,214.6,7.27,12.4,15.0,16.9,1.2,false,0
nodo_chancay_01,534480000,235.6,7.36,22.6,15.0,16.3,1.26,false,0
nodo_chancay_01,534540000,236.8,7.43,13.6,15.2,16.6,1.22,false,0
nodo_chancay_01,534600000,221.2,7.32,16.3,15.1,17.6,1.23,false,0
nodo_chancay_01,534660000,221.8,7.31,18.3,14.9,16.4,1.24,false,0
nodo_chancay_01,534720000,227.8,7.46,11.0,15.0,16.8,1.2,false,0
nodo_chancay_01,534780000,232.8,7.65,22.6,15.3,17.7,1.22,false,0
nodo_chancay_01,534840000,228.5,7.44,20.7,15.1,17.7,1.19,false,0
nodo_chancay_01,534900000,234.3,7.3,26.2,15.2,16.9,1.19,false,0
nodo_chancay_01,534960000,247.6,7.48,17.9,15.0,17.8,1.19,false,0
nodo_chancay_01,535020000,224.9,7.56,13.3,14.9,17.3,1.19,false,0
nodo_chancay_01,535080000,212.8,7.5,8.9,15.1,17.6,1.15,false,0
nodo_chancay_01,535140000,238.3,7.24,15.6,14.9,16.8,1.19,false,0
nodo_chancay_01,535200000,246.8,7.44,15.5,15.0,17.0,1.21,false,0
nodo_chancay_01,535260000,233.9,7.34,21.3,15.1,17.1,1.19,false,0
nodo_chancay_01,535320000,219.1,7.4,14.1,15.5,17.6,1.18,false,0
nodo_chancay_01,535380000,228.8,7.35,11.4,15.2,17.7,1.19,false,0
nodo_chancay_01,535440000,218.8,7.46,6.0,15.3,16.5,1.24,false,0
nodo_chancay_01,535500000,236.4,7.35,14.5,15.1,16.5,1.25,false,0
nodo_chancay_01,535560000,216.5,7.53,11.4,15.4,17.8,1.23,false,0
nodo_chancay_01,535620000,227.0,7.39,13.0,15.1,17.7,1.28,false,0
nodo_chancay_01,535680000,220.0,7.37,14.0,15.3,18.0,1.26,false,0
nodo_chancay_01,535740000,231.3,7.45,15.5,15.0,17.2,1.2,false,0
nodo_chancay_01,535800000,226.3,7.43,10.4,15.1,17.3,1.19,false,0
nodo_chancay_01,535860000,231.8,7.45,11.6,14.9,17.1,1.14,false,0
nodo_chancay_01,535920000,230.2,7.38,22.3,14.9,17.4,1.16,false,0
nodo_chancay_01,535980000,220.1,7.52,13.7,15.1,17.5,1.16,false,0
nodo_chancay_01,536040000,236.3,7.49,18.6,15.1,16.8,1.2,false,0
nodo_chancay_01,536100000,229.5,7.39,13.1,15.0,17.8,1.18,false,0
nodo_chancay_01,536160000,220.1,7.47,13.7,14.8,17.8,1.2,false,0
nodo_chancay_01,536220000,252.4,7.36,20.1,15.0,17.5,1.23,false,0
nodo_chancay_01,536280000,234.8,7.45,12.3,14.8,17.7,1.22,false,0
nodo_chancay_01,536340000,228.5,7.47,19.4,15.1,17.2,1.18,false,0
nodo_chancay_01,536400000,244.2,7.41,18.0,15.1,17.7,1.22,false,0
nodo_chancay_01,536460000,248.4,7.31,13.1,14.8,17.3,1.21,false,0
nodo_chancay_01,536520000,228.5,7.27,9.3,14.8,17.5,1.21,false,0
nodo_chancay_01,536580000,233.5,7.42,18.9,15.1,17.9,1.23,false,0
nodo_chancay_01,536640000,220.1,7.32,11.9,14.9,17.7,1.21,false,0
nodo_chancay_01,536700000,228.5,7.5,13.5,15.0,17.8,1.22,false,0
nodo_chancay_01,536760000,228.0,7.24,12.3,15.7,16.9,1.18,false,0
nodo_chancay_01,536820000,231.8,7.52,6.4,15.4,17.5,1.17,false,0
nodo_chancay_01,536880000,233.3,7.4,15.1,14.9,17.5,1.22,false,0
nodo_chancay_01,536940000,235.6,7.3,4.5,14.9,18.5,1.19,false,0
nodo_chancay_01,537000000,232.4,7.34,18.1,15.1,16.9,1.2,false,0
nodo_chancay_01,537060000,217.9,7.37,18.2,15.1,17.7,1.21,false,0
nodo_chancay_01,537120000,220.6,7.44,14.4,15.1,17.7,1.19,false,0
nodo_chancay_01,537180000,224.5,7.27,8.8,15.3,18.4,1.21,false,0
nodo_chancay_01,537240000,227.2,7.29,17.7,15.2,17.9,1.21,false,0
nodo_chancay_01,537300000,240.5,7.36,0.0,15.1,17.4,1.19,false,0
nodo_chancay_01,537360000,218.4,7.39,14.9,14.8,17.6,1.17,false,0
nodo_chancay_01,537420000,226.4,7.46,21.5,15.3,18.1,1.22,false,0
nodo_chancay_01,537480000,239.5,7.42,16.5,15.2,18.1,1.18,false,0
nodo_chancay_01,537540000,227.0,7.35,11.8,15.4,18.1,1.22,false,0
nodo_chancay_01,537600000,234.6,7.41,9.0,15.4,17.0,1.18,false,0
nodo_chancay_01,537660000,228.6,7.41,27.4,15.0,17.4,1.17,false,0
nodo_chancay_01,537720000,232.6,7.36,12.9,14.9,18.5,1.17,false,0
nodo_chancay_01,537780000,227.7,7.4,14.0,15.4,17.7,1.19,false,0
nodo_chancay_01,537840000,236.7,7.17,12.4,15.4,17.9,1.21,false,0
nodo_chancay_01,537900000,214.5,7.48,10.2,15.1,17.2,1.22,false,0
nodo_chancay_01,537960000,226.4,7.44,2.5,15.0,17.0,1.18,false,0
nodo_chancay_01,538020000,233.0,7.54,12.0,15.0,17.1,1.21,false,0
nodo_chancay_01,538080000,235.3,7.31,14.5,15.2,18.0,1.23,false,0
nodo_chancay_01,538140000,244.9,7.45,9.8,14.6,17.5,1.21,false,0
nodo_chancay_01,538200000,226.1,7.2,2.0,15.2,18.4,1.25,false,0
nodo_chancay_01,538260000,244.8,7.21,16.2,15.5,18.0,1.22,false,0
nodo_chancay_01,538320000,223.4,7.37,14.8,15.2,18.3,1.18,false,0
nodo_chancay_01,538380000,243.3,7.33,22.4,15.4,18.2,1.2,false,0
nodo_chancay_01,538440000,238.2,7.49,14.3,14.9,18.2,1.22,false,0
nodo_chancay_01,538500000,220.9,7.51,5.3,15.3,17.9,1.25,false,0
nodo_chancay_01,538560000,233.1,7.52,21.4,15.1,18.1,1.19,false,0
nodo_chancay_01,538620000,229.5,7.45,21.6,15.1,18.4,1.16,false,0
nodo_chancay_01,538680000,236.3,7.45,8.1,15.5,18.4,1.22,false,0
nodo_chancay_01,538740000,227.8,7.26,17.6,15.2,18.3,1.22,false,0
nodo_chancay_01,538800000,226.9,7.53,22.1,15.4,17.6,1.19,false,0
nodo_chancay_01,538860000,243.7,7.52,23.2,15.3,17.6,1.21,false,0
nodo_chancay_01,538920000,229.0,7.25,21.7,15.2,18.6,1.17,false,0
nodo_chancay_01,538980000,238.3,7.44,16.5,15.1,18.6,1.2,false,0
nodo_chancay_01,539040000,227.7,7.34,14.7,15.1,17.7,1.23,false,0
nodo_chancay_01,539100000,246.7,7.57,12.0,15.0,18.0,1.19,false,0
nodo_chancay_01,539160000,223.2,7.29,11.8,15.4,17.6,1.15,false,0
nodo_chancay_01,539220000,223.9,7.4,8.6,15.2,18.1,1.16,false,0
nodo_chancay_01,539280000,245.2,7.41,17.3,15.3,18.0,1.2,false,0
nodo_chancay_01,539340000,225.6,7.38,14.1,15.2,19.4,1.19,false,0
nodo_chancay_01,539400000,246.0,7.6,12.9,14.9,18.5,1.18,false,0
nodo_chancay_01,539460000,238.9,7.56,14.3,15.0,18.3,1.21,false,0
nodo_chancay_01,539520000,228.5,7.23,20.5,15.8,17.9,1.23,false,0
nodo_chancay_01,539580000,211.9,7.44,18.5,15.0,17.7,1.15,false,0
nodo_chancay_01,539640000,229.8,7.39,5.1,15.1,18.6,1.18,false,0
nodo_chancay_01,539700000,231.0,7.47,27.2,15.1,18.7,1.16,false,0
nodo_chancay_01,539760000,241.7,7.41,20.6,15.3,18.4,1.19,false,0
nodo_chancay_01,539820000,245.9,7.31,12.5,15.0,18.8,1.22,false,0
nodo_chancay_01,539880000,223.2,7.29,15.0,15.5,18.2,1.2,false,0
nodo_chancay_01,539940000,238.0,7.35,14.4,15.3,18.6,1.17,false,0
nodo_chancay_01,540000000,237.7,7.38,9.8,15.2,18.7,1.22,false,0
nodo_chancay_01,540060000,240.7,7.41,13.1,15.0,18.5,1.19,false,0
nodo_chancay_01,540120000,235.0,7.33,10.0,15.0,19.1,1.2,false,0
nodo_chancay_01,540180000,210.6,7.56,19.6,15.4,19.3,1.21,false,0
nodo_chancay_01,540240000,228.4,7.44,6.7,15.3,19.2,1.23,false,0
nodo_chancay_01,540300000,218.4,7.48,11.7,15.7,18.3,1.19,false,0
nodo_chancay_01,540360000,228.0,7.38,10.1,15.4,18.7,1.26,false,0
nodo_chancay_01,540420000,239.8,7.29,23.9,15.0,18.6,1.19,false,0
nodo_chancay_01,540480000,233.1,7.48,19.0,15.0,18.3,1.13,false,0
nodo_chancay_01,540540000,241.5,7.29,17.5,15.1,18.6,1.18,false,0
nodo_chancay_01,540600000,233.4,7.19,20.5,15.2,18.7,1.2,false,0
nodo_chancay_01,540660000,217.0,7.45,15.2,15.2,18.9,1.22,false,0
nodo_chancay_01,540720000,204.8,7.31,14.2,15.6,18.4,1.25,false,0
nodo_chancay_01,540780000,231.5,7.36,14.4,15.1,18.3,1.21,false,0
nodo_chancay_01,540840000,227.9,7.46,12.7,15.2,19.1,1.21,false,0
nodo_chancay_01,540900000,220.2,7.3,18.5,15.1,18.5,1.2,false,0
nodo_chancay_01,540960000,213.0,7.23,19.8,15.3,18.7,1.23,false,0
nodo_chancay_01,541020000,222.7,7.51,18.4,15.2,18.7,1.22,false,0
nodo_chancay_01,541080000,228.1,7.38,12.8,14.9,19.2,1.16,false,0
nodo_chancay_01,541140000,236.7,7.52,12.2,14.9,19.0,1.15,false,0
nodo_chancay_01,541200000,231.9,7.45,26.2,15.2,19.1,1.21,false,0
nodo_chancay_01,541260000,246.1,7.46,13.2,15.2,18.3,1.19,false,0
nodo_chancay_01,541320000,219.6,7.41,22.0,15.3,19.4,1.18,false,0
nodo_chancay_01,541380000,238.8,7.41,13.0,15.0,18.8,1.22,false,0
nodo_chancay_01,541440000,230.5,7.5,13.2,15.1,19.3,1.22,false,0
nodo_chancay_01,541500000,236.9,7.47,17.2,15.4,17.8,1.19,false,0
nodo_chancay_01,541560000,225.6,7.33,22.6,15.4,19.3,1.17,false,0
nodo_chancay_01,541620000,240.7,7.44,16.9,14.9,18.8,1.14,false,0
nodo_chancay_01,541680000,233.0,7.33,12.0,15.1,19.5,1.15,false,0
nodo_chancay_01,541740000,223.2,7.36,27.0,15.2,19.5,1.21,false,0
nodo_chancay_01,541800000,229.9,7.45,16.2,15.5,19.3,1.22,false,0
nodo_chancay_01,541860000,227.6,7.33,13.8,15.1,19.5,1.23,false,0
nodo_chancay_01,541920000,234.9,7.4,18.1,15.2,19.0,1.17,false,0
nodo_chancay_01,541980000,218.2,7.43,9.8,15.2,19.2,1.23,false,0
nodo_chancay_01,542040000,229.7,7.36,19.1,15.6,19.0,1.18,false,0
nodo_chancay_01,542100000,234.0,7.46,9.8,15.3,19.2,1.19,false,0
nodo_chancay_01,542160000,230.3,7.35,18.3,15.3,19.6,1.24,false,0
nodo_chancay_01,542220000,243.5,7.48,23.0,15.3,19.6,1.2,false,0
nodo_chancay_01,542280000,237.7,7.4,10.6,15.3,19.2,1.19,false,0
nodo_chancay_01,542340000,229.9,7.41,15.6,15.2,19.6,1.2,false,0
nodo_chancay_01,542400000,232.2,7.3,16.8,15.7,18.9,1.19,false,0
nodo_chancay_01,542460000,233.0,7.37,19.8,15.3,18.8,1.22,false,0
nodo_chancay_01,542520000,234.0,7.41,17.6,15.3,18.7,1.17,false,0
nodo_chancay_01,542580000,211.7,7.49,15.4,14.9,19.3,1.21,false,0
nodo_chancay_01,542640000,227.0,7.36,21.8,15.2,19.3,1.15,false,0
nodo_chancay_01,542700000,215.2,7.49,16.1,15.4,19.4,1.27,false,0
nodo_chancay_01,542760000,242.8,7.31,11.7,15.5,19.4,1.23,false,0
nodo_chancay_01,542820000,229.4,7.42,9.5,15.4,19.2,1.21,false,0
nodo_chancay_01,542880000,228.1,7.34,20.9,15.3,19.4,1.21,false,0
nodo_chancay_01,542940000,239.0,7.54,22.3,15.5,19.0,1.17,false,0
nodo_chancay_01,543000000,234.2,7.53,15.9,15.2,20.0,1.23,false,0
nodo_chancay_01,543060000,218.7,7.42,7.6,15.1,19.5,1.22,false,0
nodo_chancay_01,543120000,229.3,7.34,12.3,15.2,18.9,1.11,false,0
nodo_chancay_01,543180000,226.6,7.24,21.7,15.4,19.9,1.21,false,0
nodo_chancay_01,543240000,212.6,7.43,17.7,15.7,19.7,1.22,false,0
nodo_chancay_01,543300000,223.1,7.41,7.5,15.3,19.6,1.21,false,0
nodo_chancay_01,543360000,228.2,7.48,17.5,15.3,19.3,1.17,false,0
nodo_chancay_01,543420000,228.9,7.24,14.7,15.5,19.3,1.14,false,0
nodo_chancay_01,543480000,215.2,7.4,19.4,15.5,18.9,1.23,false,0
nodo_chancay_01,543540000,241.5,7.43,12.8,15.7,19.9,1.16,false,0
nodo_chancay_01,543600000,229.0,7.3,21.6,15.5,19.9,1.19,false,0
nodo_chancay_01,543660000,230.4,7.4,13.8,15.3,18.8,1.18,false,0
nodo_chancay_01,543720000,234.0,7.32,0.2,15.1,20.4,1.22,false,0
nodo_chancay_01,543780000,222.1,7.31,11.9,15.3,19.4,1.15,false,0
nodo_chancay_01,543840000,234.6,7.34,16.3,15.3,19.9,1.14,false,0
nodo_chancay_01,543900000,226.3,7.36,15.7,15.5,19.8,1.24,false,0
nodo_chancay_01,543960000,221.0,7.51,12.6,15.6,19.9,1.17,false,0
nodo_chancay_01,544020000,235.7,7.36,7.2,15.6,19.7,1.21,false,0
nodo_chancay_01,544080000,244.9,7.31,20.8,15.6,20.3,1.21,false,0
nodo_chancay_01,544140000,237.2,7.47,23.2,15.6,20.0,1.17,false,0
nodo_chancay_01,544200000,239.2,7.49,10.3,15.6,19.6,1.22,false,0
nodo_chancay_01,544260000,224.8,7.47,19.4,15.4,19.4,1.25,false,0
nodo_chancay_01,544320000,214.0,7.53,18.1,15.3,20.0,1.19,false,0
nodo_chancay_01,544380000,244.9,7.41,8.7,15.6,20.2,1.19,false,0
nodo_chancay_01,544440000,250.5,7.41,16.9,15.2,19.7,1.2,false,0
nodo_chancay_01,544500000,245.4,7.32,29.2,15.6,20.3,1.22,false,0
nodo_chancay_01,544560000,226.6,7.53,8.4,15.4,20.1,1.21,false,0
nodo_chancay_01,544620000,218.5,7.38,21.8,15.9,19.8,1.19,false,0
nodo_chancay_01,544680000,219.3,7.36,14.8,15.5,20.6,1.21,false,0
nodo_chancay_01,544740000,213.2,7.35,13.6,15.6,20.3,1.18,false,0
nodo_chancay_01,544800000,228.9,7.45,21.4,15.7,20.3,1.2,false,0
nodo_chancay_01,544860000,246.1,7.4,11.9,15.3,19.8,1.23,false,0
nodo_chancay_01,544920000,228.6,7.41,15.4,15.3,20.6,1.2,false,0
nodo_chancay_01,544980000,233.0,7.36,14.3,15.5,19.9,1.18,false,0
nodo_chancay_01,545040000,243.8,7.37,10.1,15.2,20.2,1.19,false,0
nodo_chancay_01,545100000,226.0,7.38,21.2,15.7,20.0,1.17,false,0
nodo_chancay_01,545160000,250.4,7.53,17.4,15.9,20.1,1.17,false,0
nodo_chancay_01,545220000,249.9,7.21,26.4,15.8,20.3,1.2,false,0
nodo_chancay_01,545280000,228.7,7.43,15.8,15.2,20.0,1.18,false,0
nodo_chancay_01,545340000,224.2,7.5,14.5,15.7,20.4,1.2,false,0
nodo_chancay_01,545400000,237.0,7.21,13.3,16.0,19.9,1.23,false,0
nodo_chancay_01,545460000,226.5,7.38,13.6,15.7,20.0,1.24,false,0
nodo_chancay_01,545520000,218.4,7.49,22.6,15.8,20.3,1.18,false,0
nodo_chancay_01,545580000,242.8,7.31,12.2,16.1,20.4,1.19,false,0
nodo_chancay_01,545640000,242.2,7.42,17.3,15.8,20.2,1.22,false,0
nodo_chancay_01,545700000,231.6,7.3,13.3,15.7,20.9,1.23,false,0
nodo_chancay_01,545760000,217.4,7.39,8.5,15.7,20.5,1.16,false,0
nodo_chancay_01,545820000,217.7,7.52,16.6,15.6,20.1,1.17,false,0
nodo_chancay_01,545880000,231.1,7.56,7.3,16.1,20.6,1.21,false,0
nodo_chancay_01,545940000,225.0,7.42,16.2,15.6,21.0,1.2,false,0
nodo_chancay_01,546000000,226.6,7.26,12.7,15.8,20.3,1.16,false,0
nodo_chancay_01,546060000,240.2,7.36,13.0,15.6,20.4,1.18,false,0
nodo_chancay_01,546120000,237.3,7.21,14.4,15.6,21.0,1.22,false,0
nodo_chancay_01,546180000,243.8,7.36,15.1,15.3,20.9,1.23,false,0
nodo_chancay_01,546240000,220.1,7.49,14.0,15.6,20.6,1.21,false,0
nodo_chancay_01,546300000,226.6,7.25,17.6,16.0,20.5,1.19,false,0
nodo_chancay_01,546360000,237.6,7.37,15.0,15.9,20.1,1.15,false,0
nodo_chancay_01,546420000,234.5,7.31,29.0,15.6,20.7,1.22,false,0
nodo_chancay_01,546480000,245.3,7.57,9.5,15.7,21.1,1.23,false,0
nodo_chancay_01,546540000,234.2,7.43,9.4,15.4,20.2,1.18,false,0
nodo_chancay_01,546600000,248.5,7.48,13.1,15.5,21.0,1.24,false,0
nodo_chancay_01,546660000,235.4,7.42,10.7,15.5,20.2,1.17,false,0
nodo_chancay_01,546720000,240.6,7.47,21.0,15.9,21.4,1.22,false,0
nodo_chancay_01,546780000,226.8,7.5,23.7,15.8,20.7,1.19,false,0
nodo_chancay_01,546840000,230.1,7.39,13.0,15.7,20.8,1.18,false,0
nodo_chancay_01,546900000,239.1,7.34,17.6,16.0,20.6,1.17,false,0
nodo_chancay_01,546960000,246.1,7.3,17.0,15.5,20.3,1.2,false,0
nodo_chancay_01,547020000,237.3,7.57,12.7,15.7,20.5,1.18,false,0
nodo_chancay_01,547080000,229.2,7.47,18.1,15.5,20.4,1.18,false,0
nodo_chancay_01,547140000,243.8,7.17,19.1,15.7,21.2,1.21,false,0
nodo_chancay_01,547200000,208.1,7.37,6.7,16.0,21.0,1.24,false,0
